sample_set,variant,calibration_method,stratum_column,stratum_value,seed_count,sample_count_mean,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,oracle_label_accuracy_mean,original_raw_soft_MAE_mean,original_raw_soft_MSE_mean,original_raw_soft_regret_mean,delta_MAE_vs_original,delta_MSE_vs_original,delta_regret_vs_original
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,group_name,LOW_LOW_LOW,3,988.0,0.4724038495787215,0.0022060614168645802,1.1217363055897678,0.00786326697984987,0.0801225108012553,0.3883265856950067,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,forecastability_cat,high,3,5297.0,0.1933433807900606,0.0008488910909928056,0.20166301370389186,0.006184044976179848,0.0171353067122916,0.5244478006418727,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,forecastability_cat,low,3,14026.0,0.40766952047750404,0.0020654716393526543,1.9025702659208934,0.017445468181595127,0.05005757936939167,0.4152050952992063,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,forecastability_cat,medium,3,677.0,0.26993165527934154,0.0026795805191485557,0.3076914383067307,0.0038044580658299354,0.032759422308584835,0.7050713934022649,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,season_strength_cat,moderate,3,4792.0,0.39363176270596817,0.0028610253151271276,0.6009291562666262,0.006890628016446721,0.050901170867836194,0.42160545353366724,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,season_strength_cat,strong,3,11767.0,0.3085343591843435,0.0020153352069091253,1.907894006543243,0.019657043335413706,0.0298269496111335,0.4665590209909068,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,season_strength_cat,weak,3,3441.0,0.4091976464624724,0.001169039840068065,0.7649303531838446,0.004803367962306949,0.06398120602154289,0.45587523006877845,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,trend_strength_cat,moderate,3,9387.0,0.39989254395751406,0.0018170053442021026,2.194849544897917,0.02750149898826361,0.0492541999181583,0.44124853520826673,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,trend_strength_cat,strong,3,7702.0,0.27368641459092496,0.0013292359126039083,0.7544934020936592,0.01603652796207011,0.029968885877234164,0.45598545832251364,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,trend_strength_cat,weak,3,2911.0,0.36521203626865284,0.0025752831931127556,0.5317093013560686,0.004420264269735681,0.04186943426135287,0.4895225008588114,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,cv_cat,highly_variable,3,1451.0,0.44496024203852497,0.01670530867695589,12.499250534256051,0.20431305414358017,0.06377974822999284,0.4858718125430737,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,cv_cat,moderate,3,7380.0,0.37659332424043773,0.0025148448036998905,0.5966937564075382,0.004457855697550351,0.0400316253411561,0.41142728093947606,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,cv_cat,stable,3,5980.0,0.24001972339796393,0.0008285768304738872,0.282942638273361,0.006080477467559621,0.0250775584664109,0.5053511705685619,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,cv_cat,variable,3,5189.0,0.3978882873143925,0.0023707899094404135,0.7188200448567664,0.005319104588418995,0.0534033238513045,0.4462645339500224,,,,,,
diagnostic_balanced,film_mean_patch_aux,power_temperature_T0p85,missing_ratio_cat,complete,3,20000.0,0.3462428156443269,0.001445424224027305,1.3980983318564812,0.010706317083966728,0.040752572839650364,0.45395,,,,,,
pilot_test,film_mean_patch_aux,power_temperature_T0p85,oracle_model,CrossFormer,3,7417.0,0.6378860781476549,0.013405673817705127,1.4940209892742917,0.056250127244029544,0.10723476099445296,0.11082647970877711,0.6353155779349056,1.484637080130683,0.1046642607817037,0.0025705002127492937,0.00938390914360876,0.002570500212749266
pilot_test,film_mean_patch_aux,power_temperature_T0p85,oracle_model,DLinear,3,9432.0,0.6309570465602654,0.0021666210100545137,7.829069830663596,0.58537311529886,0.1085593382926176,0.35224059937800395,0.6280594331071332,7.7552822188085395,0.1056617248394853,0.0028976134531322195,0.07378761185505667,0.002897613453132303
