sample_set,variant,calibration_method,temperature,entropy_alpha,seed_count,sample_count_per_seed,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,regret_to_oracle_std,oracle_label_accuracy_mean,oracle_label_accuracy_std,weight_entropy_mean,weight_entropy_std,normalized_weight_entropy_mean,normalized_weight_entropy_std,mean_max_weight_mean,mean_max_weight_std
pilot_selection,film_mean_patch_aux,power_temperature_T0p7_entropy_alpha0p02,0.7,0.02,3,30000,0.3013069537863952,0.0010959345058510126,1.2957278195884536,0.156023607827153,0.034575750154336664,0.0010959345058510334,0.5521666666666666,0.14849245023831278,1.0302727764050776,0.020968878988968806,0.6401444681061986,0.01302869705439942,0.561740517616272,0.005199765173217131
pilot_selection,film_mean_patch_aux,power_temperature_T0p85_entropy_alpha0p05,0.85,0.05,3,30000,0.3019131582175745,0.0006769547818939433,1.2773402791268686,0.15007416983297453,0.035181954585515825,0.0006769547818939219,0.5521666666666666,0.14849245023831278,1.1403751016714643,0.018837181229404417,0.7085548891704501,0.011704198766459546,0.516193668047587,0.0059072410304020825
pilot_selection,film_mean_patch_aux,power_temperature_T1p15_entropy_alpha0p02,1.15,0.02,3,30000,0.30210017664224226,0.0001943729246783429,1.2799550456416202,0.16059208062758065,0.03536897301018363,0.0001943729246783398,0.5521666666666666,0.14849245023831278,1.2117202490649501,0.017650562737178698,0.7528841216573273,0.010966911243245111,0.47088930010795593,0.006652255523738554
pilot_selection,film_mean_patch_aux,power_temperature_T0p7_entropy_alpha0p05,0.7,0.05,3,30000,0.30212516498204517,0.0009865291798565737,1.2842786179538432,0.14842247489516266,0.03539396134998657,0.000986529179856631,0.5521666666666666,0.14849245023831278,1.0741535417695942,0.01944325919894565,0.6674091205823861,0.012080776182002434,0.5506668289502462,0.005040575401358766
pilot_selection,film_mean_patch_aux,power_temperature_T1_entropy_alpha0p05,1.0,0.05,3,30000,0.3024546294008245,0.0003809933544352464,1.2729873489008876,0.1514855338562086,0.035723425768765936,0.0003809933544352185,0.5521666666666666,0.14849245023831278,1.195143804799282,0.017682709740592415,0.7425845977442873,0.010986885299507662,0.4872349103291829,0.0063260848086018374
pilot_selection,film_mean_patch_aux,power_temperature_T1p3,1.3,0.0,3,30000,0.30252990696993076,3.9139168362334564e-05,1.2847919030239512,0.16709973083916044,0.03579870333787216,3.9139168362341015e-05,0.5521666666666666,0.14849245023831278,1.2348429296366952,0.017200773847997734,0.7672510508772156,0.010687441693220424,0.45411808292071026,0.006734345707936223
pilot_selection,film_mean_patch_aux,power_temperature_T0p5,0.5,0.0,3,30000,0.3033230625223612,0.0015332942615247018,1.320547263550582,0.158601205365244,0.036591858890302593,0.0015332942615246977,0.5521666666666666,0.14849245023831278,0.8638121825445019,0.019995462977566887,0.5367166859130834,0.012423879680655787,0.6297729810078939,0.004596262473840229
pilot_selection,film_mean_patch_aux,power_temperature_T0p5_entropy_alpha0p02,0.5,0.02,3,30000,0.30344875835848745,0.0014550650417812275,1.3115775010749544,0.15354204913588052,0.036717554726428826,0.0014550650417812113,0.5521666666666666,0.14849245023831278,0.9073874373473657,0.018728130469704,0.5637915140044393,0.011636441719817344,0.6211775541305542,0.00450436886521076
pilot_selection,film_mean_patch_aux,power_temperature_T1p3_entropy_alpha0p02,1.3,0.02,3,30000,0.30351310476093935,6.494970879938121e-05,1.278558611801442,0.1616430403564719,0.036781901128880766,6.4949708799433e-05,0.5521666666666666,0.14849245023831278,1.2542530698738446,0.01630946646993041,0.7793112490912574,0.010133641281796406,0.4490357240041097,0.006599662710960335
pilot_selection,film_mean_patch_aux,power_temperature_T1p15_entropy_alpha0p05,1.15,0.05,3,30000,0.30357490126674536,0.0001174792790619534,1.2705965785112971,0.15265602808499754,0.036843697634686735,0.0001174792790619648,0.5521666666666666,0.14849245023831278,1.2411479784442803,0.0164056970677865,0.7711685979654713,0.010193432714017892,0.4625967840353648,0.006448623066722418
pilot_selection,film_mean_patch_aux,power_temperature_T0p5_entropy_alpha0p05,0.5,0.05,3,30000,0.3038525956795651,0.0013462517386427424,1.2987404685166146,0.1460977128759228,0.037121392047506536,0.0013462517386427244,0.5521666666666666,0.14849245023831278,0.9609936197267199,0.01723744445399229,0.5970989078251061,0.01071022642179611,0.6082843740781149,0.00436643032755035
pilot_selection,film_mean_patch_aux,power_temperature_T0p7_entropy_alpha0p1,0.7,0.1,3,30000,0.3039660566115711,0.000814088733953155,1.2667173413692099,0.13615056904991432,0.03723485297951253,0.0008140887339531819,0.5521666666666666,0.14849245023831278,1.1375261519545428,0.017251019500273218,0.7067847371845227,0.010718661072288763,0.5322106679280599,0.004775341323033669
pilot_selection,film_mean_patch_aux,power_temperature_T0p85_entropy_alpha0p1,0.85,0.1,3,30000,0.3041545112508685,0.0005197505172214996,1.2610873929800224,0.1376077096429338,0.0374233076188099,0.0005197505172214718,0.5521666666666666,0.14849245023831278,1.19583541287606,0.016744129129785127,0.7430143180034133,0.010403712377112666,0.4995518922805786,0.005596334949566874
pilot_selection,film_mean_patch_aux,power_temperature_T1p5,1.5,0.0,3,30000,0.3048159735702481,0.0002762888336134626,1.28431549629859,0.16828761800805644,0.03808476993818954,0.00027628883361345856,0.5521666666666666,0.14849245023831278,1.2854906470245373,0.015442200917897298,0.798720247045984,0.009594778896778164,0.42888671159744257,0.006509787520107102
pilot_selection,film_mean_patch_aux,power_temperature_T1_entropy_alpha0p1,1.0,0.1,3,30000,0.30501468192357767,0.00024372536391748385,1.2578055585967547,0.1388407601914901,0.0382834782915191,0.00024372536391742785,0.5521666666666666,0.14849245023831278,1.2440215815524043,0.01572570317445825,0.772954067964608,0.009770928752805984,0.47211726506551105,0.0059931714022809935
pilot_selection,film_mean_patch_aux,power_temperature_T0p5_entropy_alpha0p1,0.5,0.1,3,30000,0.30504936187476056,0.0011731239394414195,1.2789929026298215,0.13407572850796295,0.03831815824270193,0.0011731239394414234,0.5521666666666666,0.14849245023831278,1.0378528858537377,0.015169840002086111,0.6448542549144363,0.00942555154497595,0.586795707543691,0.004136653587174922
pilot_selection,film_mean_patch_aux,power_temperature_T1p3_entropy_alpha0p05,1.3,0.05,3,30000,0.3051204708838855,0.0001275010479009887,1.2696716823273242,0.1536199996703692,0.03838926725182697,0.00012750104790098122,0.5521666666666666,0.14849245023831278,1.2802659448438407,0.015159269242357888,0.7954739570584474,0.009418983562671897,0.44141219059626263,0.006397615479659346
pilot_selection,film_mean_patch_aux,power_temperature_T1p5_entropy_alpha0p02,1.5,0.02,3,30000,0.30589622574953373,0.00031744894144080207,1.278440611622065,0.16276384634916236,0.039165022117475135,0.0003174489414407416,0.5521666666666666,0.14849245023831278,1.3017846502535837,0.014656546369912905,0.8088442804760175,0.009106624279619769,0.42430896560351056,0.006379617509202325
pilot_selection,film_mean_patch_aux,power_temperature_T1p15_entropy_alpha0p1,1.15,0.1,3,30000,0.3063800821292683,5.533602973865979e-05,1.2562941677322887,0.13985367053616582,0.039648878497209696,5.533602973867072e-05,0.5521666666666666,0.14849245023831278,1.284460042422567,0.014588266802560689,0.7980798964030619,0.009064199799107159,0.44877590735753375,0.006109250401940707
pilot_selection,film_mean_patch_aux,power_temperature_T1p5_entropy_alpha0p05,1.5,0.05,3,30000,0.3076279350393969,0.00037038603568832865,1.270064642457327,0.15464369375204953,0.040896731407338294,0.00037038603568833364,0.5521666666666666,0.14849245023831278,1.323991579894343,0.013624368503717519,0.8226422216511287,0.00846529611267338,0.41744237144788104,0.006184306553448562
pilot_selection,film_mean_patch_aux,power_temperature_T1p3_entropy_alpha0p1,1.3,0.1,3,30000,0.3081070490520195,0.0002237005467812286,1.2560949110476929,0.14068053164910704,0.0413758454199609,0.000223700546781199,0.5521666666666666,0.14849245023831278,1.3188189398502232,0.013475251449179658,0.8194282796878151,0.008372644477350383,0.42870627840360004,0.006060924512617155
pilot_selection,film_mean_patch_aux,power_temperature_T1p5_entropy_alpha0p1,1.5,0.1,3,30000,0.31077695545148115,0.0004432191014591653,1.2572682117903151,0.14155135701817992,0.04404575181942253,0.00044321910145916427,0.5521666666666666,0.14849245023831278,1.357204014068599,0.012105297600040997,0.8432782672653555,0.00752144429214597,0.40599802136421204,0.005858812728930072
pilot_selection,film_mean_patch_aux,power_temperature_T2,2.0,0.0,3,30000,0.3118391712759186,0.000712566601634596,1.2882015364143815,0.17009003211415988,0.04510796764386003,0.0007125666016345718,0.5521666666666666,0.14849245023831278,1.3770915504497674,0.011831917557940042,0.8556350883813005,0.007351583721577432,0.38182806968688965,0.005689322340629059
pilot_selection,film_mean_patch_aux,power_temperature_T2_entropy_alpha0p02,2.0,0.02,3,30000,0.3130331763525159,0.0007360395425060347,1.2829510379748015,0.16445707547517238,0.04630197272045727,0.0007360395425060311,0.5521666666666666,0.14849245023831278,1.3880904162464354,0.011260537617649152,0.8624690679413032,0.006996565403768164,0.3781915009021759,0.005575500564833506
pilot_selection,film_mean_patch_aux,power_temperature_T2_entropy_alpha0p05,2.0,0.05,3,30000,0.3149006945618336,0.0007612227103516809,1.275457902137716,0.15617896168916215,0.048169490929774995,0.0007612227103516721,0.5521666666666666,0.14849245023831278,1.4035103671674163,0.010479516332751305,0.8720500221377034,0.006511289594826445,0.37273667256037396,0.005404868528632105
pilot_selection,film_mean_patch_aux,power_temperature_T2_entropy_alpha0p1,2.0,0.1,3,30000,0.31818766919465435,0.0007920919562997607,1.2639896185770738,0.14283879660112822,0.0514564655625957,0.0007920919562997881,0.5521666666666666,0.14849245023831278,1.4270216441599206,0.009309273793376299,0.886658399889254,0.005784177023204969,0.3636452654997508,0.005120359411195128
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,0.85,0.0,3,30000,0.3019597439751735,0.0041368942730677875,1.2327737521543742,0.1334882982717214,0.035228540343114866,0.004136894273067802,0.5498777777777778,0.15990678303079975,1.0448567924613839,0.024372380819277988,0.64920602676816,0.01514341164140805,0.5578729510307312,0.013256425301841039
pilot_selection,visual_cls_mean_concat,original_uncalibrated,1.0,0.0,3,30000,0.30221999116533543,0.0039292079167051255,1.2173165033494506,0.11870820105917217,0.03548878753327684,0.0039292079167051125,0.5498777777777778,0.15990678303079975,1.1129568222494202,0.023586180346345288,0.6915189543200172,0.014654917822007611,0.5238133072853088,0.011781147199654278
pilot_selection,visual_cls_mean_concat,power_temperature_T0p7,0.7,0.0,3,30000,0.30254644687228355,0.004336577417401355,1.251859527269227,0.1497881223095324,0.0358152432402249,0.004336577417401364,0.5498777777777778,0.15990678303079975,0.96095815705233,0.026094758225709627,0.5970768736266346,0.01621358489452013,0.599321981271108,0.015796318310103225
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85_entropy_alpha0p02,0.85,0.02,3,30000,0.3025732497944336,0.004025507752745586,1.2278280580324863,0.1293061801720393,0.03584204616237507,0.004025507752745547,0.5498777777777778,0.15990678303079975,1.0762731789123468,0.022796530837806896,0.6687261251877685,0.014164280996294954,0.5507154663403829,0.012991285562366563
pilot_selection,visual_cls_mean_concat,power_temperature_T0p7_entropy_alpha0p02,0.7,0.02,3,30000,0.3029704435825902,0.004219833691261236,1.2459422711445478,0.14505227512132465,0.036239239950531604,0.004219833691261256,0.5498777777777778,0.15990678303079975,0.9977442421122712,0.024510016599417907,0.6199333533800576,0.015228929559854434,0.5913355549176534,0.015480430090772235
pilot_selection,visual_cls_mean_concat,power_temperature_T1_entropy_alpha0p02,1.0,0.02,3,30000,0.30298778029876866,0.003822090754971298,1.2132135327653037,0.11502338123251843,0.03625657666671007,0.0038220907549713105,0.5498777777777778,0.15990678303079975,1.1399888082750775,0.022052651815458773,0.7083148715882852,0.01370208297262393,0.5173370639483134,0.011545516534338676
pilot_selection,visual_cls_mean_concat,power_temperature_T1p15,1.15,0.0,3,30000,0.3031289686569284,0.0037353538872817687,1.2049999151433648,0.10585163957224034,0.036397765024869834,0.0037353538872817436,0.5498777777777778,0.15990678303079975,1.1695109994357418,0.022930136481466933,0.7266580403011528,0.014247294850155273,0.4952597419420878,0.010863356642433169
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85_entropy_alpha0p05,0.85,0.05,3,30000,0.3036673635189539,0.003855890685015895,1.2208535906207258,0.12314901501766243,0.036936159886895296,0.003855890685015823,0.5498777777777778,0.15990678303079975,1.1164036292794879,0.020970590704237756,0.6936605759404837,0.01302976060289386,0.5399793187777201,0.012593587840263185
pilot_selection,visual_cls_mean_concat,power_temperature_T0p7_entropy_alpha0p05,0.7,0.05,3,30000,0.303797506165087,0.004042907900867465,1.2375556032415274,0.13808183285745398,0.03706630253302837,0.004042907900867478,0.5498777777777778,0.15990678303079975,1.0440030101788613,0.02263343062553219,0.6486755420095207,0.014062941136574636,0.5793558756510416,0.015006499617853263
pilot_selection,visual_cls_mean_concat,power_temperature_T1p15_entropy_alpha0p02,1.15,0.02,3,30000,0.3040187873265881,0.0036366084989323116,1.2016203192194126,0.10259685868740763,0.0372875836945295,0.0036366084989323116,0.5498777777777778,0.15990678303079975,1.192918642861647,0.021469689937422765,0.7412020268973821,0.01333986839228371,0.4893545905749003,0.010646088769673304
pilot_selection,visual_cls_mean_concat,power_temperature_T1_entropy_alpha0p05,1.0,0.05,3,30000,0.30429417489174654,0.0036613216341361858,1.2074623901265158,0.10959698204587426,0.03756297125968793,0.0036613216341361697,0.5498777777777778,0.15990678303079975,1.1750906183974303,0.02025706248881984,0.7301248524835814,0.012586420595860943,0.5076226592063904,0.01119210232318468
pilot_selection,visual_cls_mean_concat,power_temperature_T1p3,1.3,0.0,3,30000,0.3045156116501018,0.0035690355187784233,1.1952382996275428,0.09480688191042244,0.03778440801804323,0.003569035518778377,0.5498777777777778,0.15990678303079975,1.2172316471611688,0.0221880185577531,0.7563085458327734,0.013786191058588833,0.47095826268196106,0.010229732290413462
pilot_selection,visual_cls_mean_concat,power_temperature_T0p5,0.5,0.0,3,30000,0.30498092189157194,0.004499271842598585,1.282575709430262,0.17038652949307076,0.038249718259513364,0.004499271842598573,0.5498777777777778,0.15990678303079975,0.8112702001557688,0.03448928032891665,0.5040705167239479,0.021429394736175496,0.6716231306393942,0.02244248037265611
pilot_selection,visual_cls_mean_concat,power_temperature_T0p5_entropy_alpha0p02,0.5,0.02,3,30000,0.3051070579072233,0.004386112484501788,1.2751996169411506,0.1649382893062642,0.03837585427516477,0.004386112484501799,0.5498777777777778,0.15990678303079975,0.8575044543179543,0.03277240104965174,0.5327974740082219,0.020362637661546747,0.6621906558672587,0.021993591504732863
pilot_selection,visual_cls_mean_concat,power_temperature_T1p15_entropy_alpha0p05,1.15,0.05,3,30000,0.305492603230563,0.0034899904336173123,1.1969176739176208,0.09780242067324946,0.038761399598504435,0.0034899904336172924,0.5498777777777778,0.15990678303079975,1.22380351138237,0.01972100587031843,0.7603918746585879,0.012253349891884058,0.4804967741171519,0.010320187614531419
pilot_selection,visual_cls_mean_concat,power_temperature_T1p3_entropy_alpha0p02,1.3,0.02,3,30000,0.3055027476152585,0.0034794164475713154,1.1924791038422748,0.0919202472211211,0.03877154398319983,0.003479416447571331,0.5498777777777778,0.15990678303079975,1.237624805390129,0.02081799570553648,0.7689795274664281,0.012934947999361868,0.4655390878518422,0.010025116869388317
pilot_selection,visual_cls_mean_concat,power_temperature_T0p5_entropy_alpha0p05,0.5,0.05,3,30000,0.3055057374043902,0.004212714495385939,1.2646893181005314,0.15692220077316696,0.03877453377233157,0.004212714495385929,0.5498777777777778,0.15990678303079975,0.9146020014207926,0.030490579286260925,0.568274174700878,0.01894486208551347,0.6480420033137003,0.021320335552193488
pilot_selection,visual_cls_mean_concat,power_temperature_T0p7_entropy_alpha0p1,0.7,0.1,3,30000,0.30564090469687294,0.0037533453815579544,1.2248825639255376,0.12681994020495996,0.03890970106481433,0.0037533453815579527,0.5498777777777778,0.15990678303079975,1.110885992975327,0.019943780511378496,0.6902322757485142,0.012391767558908678,0.5593897501627604,0.014216719810823257
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85_entropy_alpha0p1,0.85,0.1,3,30000,0.3059049406579674,0.0035759885829948768,1.2104138568814957,0.11319649769224127,0.039173737025908865,0.003575988582994933,0.5498777777777778,0.15990678303079975,1.1747181768631119,0.018413185337708977,0.7298934415472279,0.011440755306839358,0.5220856666564941,0.011930774152907117
pilot_selection,visual_cls_mean_concat,power_temperature_T0p5_entropy_alpha0p1,0.5,0.1,3,30000,0.30668442520034855,0.00392478431837154,1.2486492433857581,0.14397854907963745,0.03995322156829,0.003924784318371505,0.5498777777777778,0.15990678303079975,0.9967006615016819,0.02703559196392354,0.6192849402896693,0.0167981577636847,0.6244608561197916,0.020198230821779396
pilot_selection,visual_cls_mean_concat,power_temperature_T1_entropy_alpha0p1,1.0,0.1,3,30000,0.30684417556301874,0.0034021463171341818,1.1989525320877796,0.10082162911214687,0.0401129719309601,0.0034021463171342095,0.5498777777777778,0.15990678303079975,1.2263976229850309,0.017757139915051456,0.7620036868214677,0.01103313136708426,0.49143200119336444,0.010603018339294622
pilot_selection,visual_cls_mean_concat,power_temperature_T1p5,1.5,0.0,3,30000,0.30687347485493327,0.003391378860008825,1.1853347199733844,0.08247243071787545,0.04014227122287466,0.003391378860008829,0.5498777777777778,0.15990678303079975,1.2702291863630697,0.021025720915921278,0.789237768384607,0.013064014929362459,0.4436859091122945,0.009595209317593494
pilot_selection,visual_cls_mean_concat,power_temperature_T1p3_entropy_alpha0p05,1.3,0.05,3,30000,0.30710539420494437,0.0033451558024016905,1.1886745035975512,0.08766697375431902,0.040374190572885806,0.0033451558024017057,0.5498777777777778,0.15990678303079975,1.264929411696852,0.01913587490457049,0.7859448332391916,0.011889787581572277,0.457410325606664,0.0097182768693401
pilot_selection,visual_cls_mean_concat,power_temperature_T1p5_entropy_alpha0p02,1.5,0.02,3,30000,0.30795240817855135,0.00331017287187021,1.1832695366312767,0.07999612683133055,0.041221204546492834,0.003310172871870226,0.5498777777777778,0.15990678303079975,1.2873582136478463,0.019785260577844653,0.7998806314316637,0.012293273586379924,0.4388121962547302,0.00940332482855161
pilot_selection,visual_cls_mean_concat,power_temperature_T1p15_entropy_alpha0p1,1.15,0.1,3,30000,0.30828382916923397,0.003250410781991322,1.1900580525938755,0.09004562263073614,0.04155262553717537,0.003250410781991298,0.5498777777777778,0.15990678303079975,1.2692401400351923,0.017279213475471816,0.7886232393491989,0.010736178974023913,0.4657337963581085,0.009777002704950683
pilot_selection,visual_cls_mean_concat,power_temperature_T1p5_entropy_alpha0p05,1.5,0.05,3,30000,0.3096730108782483,0.0031910207835457215,1.180468014535175,0.07634607426252138,0.0429418072461897,0.0031910207835457766,0.5498777777777778,0.15990678303079975,1.3106805123472125,0.01821346867353559,0.814371590367814,0.01131666436637472,0.43150163690249127,0.009115472204495234
pilot_selection,visual_cls_mean_concat,power_temperature_T1p3_entropy_alpha0p1,1.3,0.1,3,30000,0.3100697110010885,0.0031263348210379205,1.1832248552918916,0.0807826239899345,0.043338507369029895,0.00312633482103791,0.5498777777777778,0.15990678303079975,1.3053717438895776,0.016770133639152654,0.8110730670655969,0.010419869887238888,0.44386243820190424,0.009206753362019923
pilot_selection,visual_cls_mean_concat,power_temperature_T1p5_entropy_alpha0p1,1.5,0.1,3,30000,0.31278540883643774,0.002996210077876014,1.1765889045201272,0.07043438195322654,0.04605420520437913,0.0029962100778759926,0.5498777777777778,0.15990678303079975,1.3455348584703948,0.015975651852104495,0.8360278132353791,0.009926230598074438,0.4193173249562581,0.008635725863311372
pilot_selection,visual_cls_mean_concat,power_temperature_T2,2.0,0.0,3,30000,0.3139532135649836,0.003099048721339806,1.1711324186885355,0.06032483775915771,0.047222009932924996,0.003099048721339763,0.5498777777777778,0.15990678303079975,1.3657734963209458,0.01771217443149064,0.8486027859598271,0.011005192741298617,0.3932908773422241,0.008375881408110155
pilot_selection,visual_cls_mean_concat,power_temperature_T2_entropy_alpha0p02,2.0,0.02,3,30000,0.31513866518131906,0.003035756562529986,1.1703088301430078,0.05858362602351818,0.04840746154926053,0.0030357565625299377,0.5498777777777778,0.15990678303079975,1.3773546504896188,0.016768675853763026,0.8557985616273442,0.010418964114249073,0.38942505915959674,0.008208347589340574
pilot_selection,visual_cls_mean_concat,power_temperature_T2_entropy_alpha0p05,2.0,0.05,3,30000,0.31698259799796236,0.002942081790095439,1.1692964373725816,0.05601443261676801,0.05025139436590376,0.0029420817900954526,0.5498777777777778,0.15990678303079975,1.3935794066209386,0.015502494065226139,0.8658795694164435,0.009632241135528005,0.3836263219515483,0.007957075128767234
pilot_selection,visual_cls_mean_concat,power_temperature_T2_entropy_alpha0p1,2.0,0.1,3,30000,0.3202156401216382,0.0027874258960112253,1.168203797462521,0.051845786269183666,0.0534844364895796,0.002787425896011209,0.5498777777777778,0.15990678303079975,1.4182983629268788,0.013642962108335762,0.8812383205151768,0.00847684896878207,0.37396177649497986,0.007538308639260515
diagnostic_balanced,cls_mean_concat_plus_aux,original_uncalibrated,1.0,0.0,3,20000,0.3465144494743743,0.0014575164041345627,1.3704372123007549,0.03351724915574148,0.04102420666969783,0.0014575164041345438,0.4118,0.07389533138162382,1.0358124545958527,0.01788625388778997,0.6435864636923451,0.011113354388886599,0.554779569307963,0.006442404823726384
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p85,0.85,0.0,3,20000,0.3469142964118656,0.0011892838404618802,1.376983037422152,0.032044452324670826,0.041424053607189065,0.001189283840461896,0.4118,0.07389533138162382,0.9638603495196981,0.018344437906632517,0.5988801071934261,0.011398040126250397,0.5881621440251669,0.0064299184781661835
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p15,1.15,0.0,3,20000,0.3469443813229132,0.0017127800194080888,1.3650209937954767,0.03510605131391854,0.041454138518236795,0.0017127800194080165,0.4118,0.07389533138162382,1.0970547745917998,0.017128682359148127,0.6816384565793058,0.010642648732713632,0.5261024832725525,0.006337783377355859
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1_entropy_alpha0p02,1.0,0.02,3,20000,0.3473755727679639,0.0015134300049264903,1.3663458714728876,0.03289664208207608,0.041885329963287365,0.0015134300049264617,0.4118,0.07389533138162382,1.0672795535928896,0.01669829482043185,0.6631380715884498,0.010375233919510151,0.5476839741071066,0.006313579338188605
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p85_entropy_alpha0p02,0.85,0.02,3,20000,0.3475929451878388,0.001251575842141153,1.372422999457059,0.03146820644463295,0.0421027023831623,0.001251575842141146,0.4118,0.07389533138162382,1.0001628029409282,0.017088202295041287,0.6214360897142595,0.010617497054730772,0.5803988973299662,0.006301312840080446
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p15_entropy_alpha0p02,1.15,0.02,3,20000,0.3479547201116935,0.0017553400511222117,1.3613538062216766,0.03443789360042825,0.042464477307016996,0.0017553400511222017,0.4118,0.07389533138162382,1.1244467926224688,0.016031291708960366,0.698658074309847,0.009960801584892933,0.5195804437001547,0.006211018405409177
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p3,1.3,0.0,3,20000,0.3480186656807445,0.0019349803682622562,1.360400530253673,0.036777879640543444,0.042528422876068034,0.0019349803682622393,0.4118,0.07389533138162382,1.149747134429912,0.0162483854122915,0.7143780605311106,0.010095689486845378,0.5012141168117523,0.006161378627804318
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p7,0.7,0.0,3,20000,0.34834652132074523,0.0009738651419911843,1.385170902641746,0.030705700328768102,0.04285627851606869,0.0009738651419912476,0.4118,0.07389533138162382,0.8781002814572584,0.018091499589980253,0.5455943809160223,0.011240880713825622,0.627504845460256,0.006295076484845926
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p7_entropy_alpha0p02,0.7,0.02,3,20000,0.34880641574892385,0.0010336430533415,1.3800831784000094,0.03017044489384565,0.04331617294424737,0.0010336430533415437,0.4118,0.07389533138162382,0.9201693259428915,0.01680832616634673,0.5717333479184887,0.010443600238623599,0.6189547379811605,0.006169188252704564
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p85_entropy_alpha0p05,0.85,0.05,3,20000,0.3488183140012661,0.0013329070674348768,1.3659675381401009,0.030600985055942283,0.043328071196589636,0.001332907067434953,0.4118,0.07389533138162382,1.0462860055807373,0.0156494505533749,0.650094046808145,0.009723550335475083,0.5687539974848429,0.006108419365423445
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1_entropy_alpha0p05,1.0,0.05,3,20000,0.34885173568349037,0.0015806263599317432,1.3605677191667602,0.03196404219537242,0.04336149287881397,0.001580626359931687,0.4118,0.07389533138162382,1.107973770062816,0.015293564827601552,0.6884228099157461,0.00950242610134093,0.5370405713717142,0.006120295781118258
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p3_entropy_alpha0p02,1.3,0.02,3,20000,0.34914946876580105,0.0019688648145445072,1.3571219202863556,0.036059065389424334,0.04365922596112463,0.0019688648145444534,0.4118,0.07389533138162382,1.1737016620808276,0.015248804174898734,0.7292618454014986,0.00947461474412312,0.49518980582555133,0.0060381487156879075
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p15_entropy_alpha0p05,1.15,0.05,3,20000,0.349635165911335,0.0018099464053955652,1.3561875428077184,0.03343481589003971,0.044144923106658435,0.0018099464053955771,0.4118,0.07389533138162382,1.1604847146455615,0.014686237918769508,0.7210496942317297,0.009125072676185635,0.5097973942756653,0.006020907792425284
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p7_entropy_alpha0p05,0.7,0.05,3,20000,0.349725365394504,0.0011079260276558958,1.3728640338569902,0.029363561137010663,0.0442351225898275,0.0011079260276558919,0.4118,0.07389533138162382,0.972713637470488,0.015379168299853417,0.6043809642829676,0.009555614529170697,0.6061295668284098,0.005980332972434397
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p5,1.5,0.0,3,20000,0.3501774549743683,0.0021722149741403084,1.3551510480549815,0.0390305077496557,0.044687212169691765,0.00217221497414031,0.4118,0.07389533138162382,1.209335242197887,0.015020882781290898,0.7514022335716564,0.009332999219940963,0.47276127338409424,0.00587255353243397
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p3_entropy_alpha0p05,1.3,0.05,3,20000,0.35098782186904903,0.0020100363894328117,1.3525159394873352,0.03498101694123359,0.04549757906437263,0.002010036389432861,0.4118,0.07389533138162382,1.205715773025843,0.013979824562864727,0.7491533309305041,0.00868615337992251,0.48615342378616333,0.005853324464772438
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T0p85_entropy_alpha0p1,0.85,0.1,3,20000,0.35133252265406906,0.0014397762036290754,1.3562340382098144,0.02914740362758938,0.04584227984939257,0.0014397762036290566,0.4118,0.07389533138162382,1.1130922500361855,0.013678929852303276,0.6916031003350445,0.00849919698462633,0.5493459304173788,0.005786898993879755
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1p5_entropy_alpha0p02,1.5,0.02,3,20000,0.35142260547779713,0.0021957276092537956,1.352343910059809,0.03824172580433242,0.0459323626731207,0.002195727609253747,0.4118,0.07389533138162382,1.2295241517203772,0.014146660495622682,0.7639463083486429,0.00878981437328477,0.4673059980074565,0.0057550976673298405
diagnostic_balanced,cls_mean_concat_plus_aux,power_temperature_T1_entropy_alpha0p1,1.0,0.1,3,20000,0.3517403103212857,0.001664913927580445,1.351894084699322,0.03040441708013254,0.04625006751660927,0.001664913927580499,0.4118,0.07389533138162382,1.1673010408591593,0.013356104158455825,0.7252849158335924,0.008298614103265538,0.5193015734354655,0.005798186738526601
