sample_set,variant,seed,method,selected_model,count,ratio
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_hard_top1,CrossFormer,310,0.062
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_hard_top1,DLinear,439,0.0878
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_hard_top1,ES,539,0.1078
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_hard_top1,NaiveForecaster,2001,0.4002
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_hard_top1,PatchTST,1711,0.3422
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_raw_soft_fusion,CrossFormer,310,0.062
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_raw_soft_fusion,DLinear,439,0.0878
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_raw_soft_fusion,ES,539,0.1078
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_raw_soft_fusion,NaiveForecaster,2001,0.4002
round2_test_small,film_global_panel_mean_aux,16,film_global_panel_mean_aux_raw_soft_fusion,PatchTST,1711,0.3422
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_hard_top1,CrossFormer,1594,0.3188
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_hard_top1,DLinear,477,0.0954
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_hard_top1,ES,700,0.14
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_hard_top1,NaiveForecaster,558,0.1116
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_hard_top1,PatchTST,1671,0.3342
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_raw_soft_fusion,CrossFormer,1594,0.3188
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_raw_soft_fusion,DLinear,477,0.0954
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_raw_soft_fusion,ES,700,0.14
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_raw_soft_fusion,NaiveForecaster,558,0.1116
round2_test_small,film_global_panel_mean_aux,17,film_global_panel_mean_aux_raw_soft_fusion,PatchTST,1671,0.3342
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_hard_top1,CrossFormer,255,0.051
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_hard_top1,DLinear,579,0.1158
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_hard_top1,ES,2107,0.4214
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_hard_top1,NaiveForecaster,469,0.0938
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_hard_top1,PatchTST,1590,0.318
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_raw_soft_fusion,CrossFormer,255,0.051
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_raw_soft_fusion,DLinear,579,0.1158
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_raw_soft_fusion,ES,2107,0.4214
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_raw_soft_fusion,NaiveForecaster,469,0.0938
round2_test_small,film_global_panel_mean_aux,18,film_global_panel_mean_aux_raw_soft_fusion,PatchTST,1590,0.318
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,CrossFormer,250,0.05
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,DLinear,354,0.0708
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,ES,1999,0.3998
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,NaiveForecaster,564,0.1128
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,PatchTST,1833,0.3666
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,CrossFormer,250,0.05
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,DLinear,354,0.0708
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,ES,1999,0.3998
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,564,0.1128
round2_test_small,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,PatchTST,1833,0.3666
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,CrossFormer,217,0.0434
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,DLinear,435,0.087
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,ES,345,0.069
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,NaiveForecaster,2155,0.431
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,PatchTST,1848,0.3696
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,CrossFormer,217,0.0434
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,DLinear,435,0.087
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,ES,345,0.069
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,2155,0.431
round2_test_small,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,PatchTST,1848,0.3696
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,CrossFormer,290,0.058
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,DLinear,570,0.114
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,ES,2145,0.429
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,NaiveForecaster,443,0.0886
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,PatchTST,1552,0.3104
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,CrossFormer,290,0.058
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,DLinear,570,0.114
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,ES,2145,0.429
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,443,0.0886
round2_test_small,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,PatchTST,1552,0.3104
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_hard_top1,CrossFormer,1788,0.3576
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_hard_top1,DLinear,470,0.094
round2_test_small,film_panel_mean_aux,16,film_panel_mean_aux_hard_top1,ES,522,0.1044
