variant,visual_input_mode,visual_dim,sample_set,method_kind,seed,method,stratum_column,stratum_kind,stratum_value,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight,dataset_name,oracle_model,error_gap_quantile,cluster,group_name,forecastability_cat,season_strength_cat,trend_strength_cat,cv_cat,missing_ratio_cat
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|strong|weak|variable|complete,1,0.684451162815094,0.7006197571754456,0.0362323522567749,0.0,0.9287932515144348,0.5770916938781738,0.5488889217376709,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|26|LOW_LOW_LOW|low|weak|moderate|variable|complete,171,0.5563068658941321,1.4339288325778792,0.050853498606828224,0.7777777777777778,1.0792817181488226,0.6705954245656555,0.5405145726705852,TEST_DATA_MIN,PatchTST,q3,26.0,LOW_LOW_LOW,low,weak,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|26|LOW_LOW_LOW|low|weak|moderate|variable|complete,97,0.7526172223625723,1.3004158994053328,0.16896173446295187,0.16494845360824742,1.1084079837676175,0.6886925898569146,0.549567838612291,TEST_DATA_MIN,DLinear,q3,26.0,LOW_LOW_LOW,low,weak,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|26|LOW_LOW_LOW|low|weak|moderate|variable|complete,144,0.3894330222392455,1.1590584473554675,0.1068036559348305,0.4791666666666667,0.928227954544127,0.5767404451940416,0.6363976839929819,TEST_DATA_MIN,NaiveForecaster,q3,26.0,LOW_LOW_LOW,low,weak,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|26|LOW_LOW_LOW|low|weak|moderate|variable|complete,81,0.7755316038742478,1.5277514716863265,0.13313458225241415,0.08641975308641975,1.1005250940352311,0.6837946706347995,0.5371489638899579,TEST_DATA_MIN,CrossFormer,q3,26.0,LOW_LOW_LOW,low,weak,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|26|LOW_LOW_LOW|low|weak|moderate|variable|complete,239,0.3673275957779304,1.1553132366355372,0.14689734360255752,0.0502092050209205,1.2031955838702213,0.7475874300531763,0.48179855930256543,TEST_DATA_MIN,ES,q3,26.0,LOW_LOW_LOW,low,weak,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,40,0.17151084961369634,0.28034570213785626,0.027206542831845613,0.95,0.5830821653828024,0.36228931304067374,0.8051978662610054,TEST_DATA_MIN,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,8,0.7477843649685383,1.2312703654170036,0.25201940163969994,0.0,0.5826269909739494,0.36200650222599506,0.8225913345813751,TEST_DATA_MIN,DLinear,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,21,0.11768918905761976,0.7052069655988827,0.0013819503198776717,0.0,1.338539875689007,0.8316815552257356,0.40702463331676664,TEST_DATA_MIN,ES,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,3,1.0536531607309978,2.945041616757711,0.24917340278625486,0.0,0.5695382555325826,0.3538740078608195,0.7982865571975708,TEST_DATA_MIN,PatchTST,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|18|LOW_HIGH_HIGH|low|strong|weak|moderate|complete,40,0.373611269146204,0.2923163634492084,0.02383008673787119,0.825,0.7600822851061821,0.47226566858589647,0.7019254304468632,TEST_DATA_MIN,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|low|strong|weak|moderate|complete,2,0.8275461196899414,0.9361203610897065,0.15722835063934326,0.0,1.0955165028572083,0.6806826889514923,0.5972157716751099,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|18|LOW_HIGH_HIGH|low|strong|weak|moderate|complete,7,0.646361666066306,0.6927839475018638,0.12219681910106114,0.0,0.8592391950743539,0.5338753291538784,0.6926255311284747,TEST_DATA_MIN,DLinear,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|18|LOW_HIGH_HIGH|low|strong|weak|moderate|complete,19,0.2514236110115522,0.3761979131877345,0.13325767096524174,0.0,1.4888793606507151,0.9250927253773338,0.31583034521655035,TEST_DATA_MIN,ES,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|18|LOW_HIGH_HIGH|low|strong|weak|moderate|complete,6,0.9761269291241964,1.311960240205129,0.11057867606480913,0.0,1.265163520971934,0.7860902746518453,0.4456388056278229,TEST_DATA_MIN,PatchTST,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|18|LOW_HIGH_HIGH|low|strong|weak|highly_variable|complete,2,0.547662079334259,0.7805532217025757,0.27848647534847265,0.0,0.28067220002412796,0.174391433596611,0.9264037013053894,TEST_DATA_MIN,DLinear,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|18|LOW_HIGH_HIGH|low|strong|weak|highly_variable|complete,5,0.40207730866968633,9.449559280602262,0.0038941437378525604,0.0,1.5552465915679932,0.9663290023803711,0.28456871509552,TEST_DATA_MIN,ES,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|low|strong|moderate|variable|complete,2,0.7030820548534393,0.7406109273433685,0.0519403219223022,0.5,1.3063188791275024,0.8116615414619446,0.41154278814792633,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|18|LOW_HIGH_HIGH|low|strong|moderate|variable|complete,12,0.4241698272526264,0.2981951329857111,0.03250061472256981,0.4166666666666667,1.2289237827062607,0.7635732640822729,0.430825337767601,TEST_DATA_MIN,DLinear,q3,18.0,LOW_HIGH_HIGH,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|18|LOW_HIGH_HIGH|low|strong|moderate|variable|complete,10,0.6042527079582214,0.5878871358931065,0.05371556282043455,0.4,1.222776961326599,0.7597540199756623,0.47298389077186587,TEST_DATA_MIN,PatchTST,q3,18.0,LOW_HIGH_HIGH,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|18|LOW_HIGH_HIGH|low|strong|moderate|variable|complete,6,0.6307946046193441,0.5551448911428452,0.14352536201477048,0.0,1.241058886051178,0.7711132268110911,0.4311821758747101,TEST_DATA_MIN,ES,q3,18.0,LOW_HIGH_HIGH,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|18|LOW_HIGH_HIGH|low|strong|moderate|variable|complete,44,0.09743084670679471,0.13870503777533563,0.013800379904833763,0.9545454545454546,0.20411104234782132,0.12682131897996768,0.9386500756848942,TEST_DATA_MIN,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,low,strong,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|18|LOW_HIGH_HIGH|low|moderate|weak|highly_variable|complete,1,0.3297929167747497,0.9060621857643129,0.0728547871112823,0.0,0.0582130439579486,0.0361697971820831,0.990664839744568,TEST_DATA_MIN,DLinear,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|6|HIGH_LOW_HIGH|high|weak|strong|variable|complete,28,0.06950548708638438,0.3894069941088511,0.009813225611911216,0.0,1.5326010499681746,0.9522585528237479,0.29395932384899687,TEST_DATA_MIN,ES,q3,6.0,HIGH_LOW_HIGH,high,weak,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|6|HIGH_LOW_HIGH|high|weak|strong|variable|complete,32,0.352636213414371,0.20552432251861313,0.0063526742160320525,0.96875,0.7587517760694027,0.47143897553905845,0.7139560272917151,TEST_DATA_MIN,PatchTST,q3,6.0,HIGH_LOW_HIGH,high,weak,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|6|HIGH_LOW_HIGH|high|weak|strong|variable|complete,10,0.47780964374542234,0.3195589452981949,0.12282398790121077,0.0,1.0673263847827912,0.6631671547889709,0.5883558422327042,TEST_DATA_MIN,CrossFormer,q3,6.0,HIGH_LOW_HIGH,high,weak,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|6|HIGH_LOW_HIGH|high|weak|strong|variable|complete,4,0.2127840220928192,1.7334750890731812,0.0218749940395355,0.75,0.5445463061332703,0.33834563195705414,0.7846163660287857,TEST_DATA_MIN,NaiveForecaster,q3,6.0,HIGH_LOW_HIGH,high,weak,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|6|HIGH_LOW_HIGH|medium|moderate|strong|moderate|complete,15,0.4193603128194809,0.24727820456027985,0.06707743604977925,0.26666666666666666,0.9107237418492635,0.5658644676208496,0.6224353512128195,TEST_DATA_MIN,CrossFormer,q3,6.0,HIGH_LOW_HIGH,medium,moderate,strong,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|6|HIGH_LOW_HIGH|medium|moderate|strong|moderate|complete,28,0.35195523127913475,0.1856049937861306,1.9825411154020653e-17,1.0,0.8152933078152793,0.5065702018993241,0.701030321419239,TEST_DATA_MIN,PatchTST,q3,6.0,HIGH_LOW_HIGH,medium,moderate,strong,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|6|HIGH_LOW_HIGH|medium|moderate|strong|moderate|complete,14,0.0,0.0,0.0,1.0,0.10808286922318591,0.06715566212577473,0.9799773820808956,TEST_DATA_MIN,NaiveForecaster,q3,6.0,HIGH_LOW_HIGH,medium,moderate,strong,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|6|HIGH_LOW_HIGH|medium|moderate|strong|moderate|complete,17,0.025000838453278728,0.012190003156694511,0.0034530441112377123,0.0,1.5330869029549992,0.9525604142862207,0.2908322916311376,TEST_DATA_MIN,ES,q3,6.0,HIGH_LOW_HIGH,medium,moderate,strong,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|2|HIGH_HIGH_LOW|low|moderate|moderate|moderate|complete,90,0.14383544164140602,0.2577866869114789,0.0003722561730279283,0.9888888888888889,0.5772673600870702,0.3586763700263368,0.7919899460342196,TEST_DATA_MIN,NaiveForecaster,q3,2.0,HIGH_HIGH_LOW,low,moderate,moderate,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|2|HIGH_HIGH_LOW|low|moderate|moderate|moderate|complete,8,0.4350175396539271,0.6200193259865046,0.07992757391184566,0.0,0.41644734516739845,0.25875328248366714,0.8602977059781551,TEST_DATA_MIN,DLinear,q3,2.0,HIGH_HIGH_LOW,low,moderate,moderate,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|8|HIGH_LOW_LOW|low|moderate|moderate|variable|complete,43,0.48864221971395405,0.5761681771728882,0.1686764605516611,0.46511627906976744,1.051626710697662,0.6534124002900235,0.5601576691450074,TEST_DATA_MIN,NaiveForecaster,q3,8.0,HIGH_LOW_LOW,low,moderate,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|8|HIGH_LOW_LOW|low|moderate|moderate|variable|complete,26,0.5434323067848499,0.7626048766363126,0.043454084831934706,0.7307692307692307,1.1311922921584203,0.7028492757907281,0.5170545486303476,TEST_DATA_MIN,PatchTST,q3,8.0,HIGH_LOW_LOW,low,moderate,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|8|HIGH_LOW_LOW|low|moderate|moderate|variable|complete,30,0.5702361539006233,0.585234010964632,0.13329597761233647,0.43333333333333335,1.0335612336794535,0.6421876937150955,0.5830352167288463,TEST_DATA_MIN,DLinear,q3,8.0,HIGH_LOW_LOW,low,moderate,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|8|HIGH_LOW_LOW|low|moderate|moderate|variable|complete,36,0.45567125048708274,2.5331972367597726,0.12976471508348666,0.05555555555555555,1.2871011661158667,0.7997208957870802,0.42684021757708657,TEST_DATA_MIN,ES,q3,8.0,HIGH_LOW_LOW,low,moderate,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|8|HIGH_LOW_LOW|low|moderate|moderate|variable|complete,11,0.8709576373750513,4.539632630619137,0.07099123163656752,0.0,1.1542332172393799,0.7171654105186462,0.5270837951790203,TEST_DATA_MIN,CrossFormer,q3,8.0,HIGH_LOW_LOW,low,moderate,moderate,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|18|LOW_HIGH_HIGH|medium|strong|weak|variable|complete,28,0.09562302048185035,0.035289154115551856,0.031695311756006254,0.03571428571428571,1.477529159614018,0.9180404565164021,0.32216722305331913,TEST_DATA_MIN,ES,q3,18.0,LOW_HIGH_HIGH,medium,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|18|LOW_HIGH_HIGH|medium|strong|weak|variable|complete,3,0.26875121394793194,0.1780237406492233,0.01695538560549417,0.0,1.4424059788386028,0.8962172071139017,0.3944996198018392,TEST_DATA_MIN,PatchTST,q3,18.0,LOW_HIGH_HIGH,medium,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|2|HIGH_HIGH_LOW|low|moderate|strong|variable|complete,12,0.032495699978123065,0.0020040753637051915,0.003114737803116434,0.0,1.3056497474511464,0.811245784163475,0.42981704076131183,TEST_DATA_MIN,CrossFormer,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|2|HIGH_HIGH_LOW|low|moderate|strong|variable|complete,21,0.024604944379201903,0.001450716046660738,0.005265757796310248,0.09523809523809523,1.4044583354677473,0.8726390089307513,0.39532716075579327,TEST_DATA_MIN,ES,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|DLinear|q3|2|HIGH_HIGH_LOW|low|moderate|strong|variable|complete,6,0.04387891214961801,0.008431491660303384,0.004259476593385157,0.3333333333333333,1.3710243304570515,0.8518653015295664,0.38137054940064746,TEST_DATA_MIN,DLinear,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|2|HIGH_HIGH_LOW|low|moderate|strong|variable|complete,11,0.03539611162109802,0.016121114487759717,0.0007872556928884259,0.5454545454545454,1.2928729382428257,0.8033071051944386,0.4596667831594294,TEST_DATA_MIN,PatchTST,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|NaiveForecaster|q3|2|HIGH_HIGH_LOW|low|moderate|strong|variable|complete,24,0.016832141814423527,0.0032847889372883536,0.0012800685362890551,0.6666666666666666,1.3582442949215572,0.8439246167739233,0.43281410944958526,TEST_DATA_MIN,NaiveForecaster,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|ES|q3|2|HIGH_HIGH_LOW|low|moderate|moderate|moderate|complete,43,0.02510493597676323,0.0491393607727612,0.0025458648817093476,0.023255813953488372,1.4909245039141454,0.9263634515363116,0.31224739412928737,TEST_DATA_MIN,ES,q3,2.0,HIGH_HIGH_LOW,low,moderate,moderate,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|2|HIGH_HIGH_LOW|low|moderate|moderate|moderate|complete,4,0.32839758414775133,0.5677361795678735,0.061127615161240115,0.5,1.3692239224910736,0.8507466465234756,0.3887731432914734,TEST_DATA_MIN,PatchTST,q3,2.0,HIGH_HIGH_LOW,low,moderate,moderate,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|2|HIGH_HIGH_LOW|low|moderate|moderate|moderate|complete,1,2.3674309253692627,12.178207397460938,0.0246281623840336,0.0,1.570012092590332,0.9755033254623412,0.2911217212677002,TEST_DATA_MIN,CrossFormer,q3,2.0,HIGH_HIGH_LOW,low,moderate,moderate,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|moderate|moderate|highly_variable|complete,1,0.0772444829344749,0.0087294392287731,0.0125437006354332,0.0,1.1550986766815186,0.7177031636238098,0.5427150130271912,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,moderate,moderate,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|PatchTST|q3|26|LOW_LOW_LOW|low|moderate|weak|highly_variable|complete,5,1.463289849460125,5.896682052686811,1.033097219467163,0.6,1.0079041004180909,0.6262460112571716,0.6287072420120239,TEST_DATA_MIN,PatchTST,q3,26.0,LOW_LOW_LOW,low,moderate,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|26|LOW_LOW_LOW|low|moderate|weak|highly_variable|complete,6,0.2594828971972068,0.23694179783342406,0.07364348322153091,0.0,1.1983594993750255,0.7445825984080633,0.502458910147349,TEST_DATA_MIN,CrossFormer,q3,26.0,LOW_LOW_LOW,low,moderate,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|strong|weak|moderate|complete,3,0.7797195712725321,1.0184053654472034,0.14558541774749756,0.0,1.2232555548350017,0.7600513895352682,0.5059572060902914,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,strong,weak,moderate,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|moderate|weak|stable|complete,4,0.8641443941742182,2.686887283110991,0.33499559946358204,0.0,1.1593133062124252,0.720321848988533,0.5175875201821327,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,moderate,weak,stable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_MIN|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|moderate|weak|highly_variable|complete,1,1.0755467414855957,3.1028292179107666,0.3127592206001282,0.0,0.3846535384654999,0.238998681306839,0.9082278609275818,TEST_DATA_MIN,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,moderate,weak,highly_variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|18|LOW_HIGH_HIGH|low|strong|weak|variable|complete,1551,0.3182508743414325,0.2446317352288766,0.007867971729117318,0.9297227595099935,0.7696333972342086,0.47820010780087213,0.7190672656861065,TEST_DATA_HOUR,DLinear,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|18|LOW_HIGH_HIGH|low|strong|weak|variable|complete,238,0.3644722522972073,0.509596226783616,0.15336487970526227,0.15546218487394958,1.0155339842865698,0.630986729918533,0.5970915693695805,TEST_DATA_HOUR,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|18|LOW_HIGH_HIGH|low|strong|weak|variable|complete,648,0.2247307857345462,0.4736166708792066,0.09724261037240743,0.11265432098765432,1.2149113590633611,0.7548668474206172,0.4752272056116734,TEST_DATA_HOUR,ES,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|18|LOW_HIGH_HIGH|low|strong|weak|variable|complete,183,0.5871006208141156,1.0335666429030927,0.08712844244749003,0.30601092896174864,0.9341549806174685,0.5804231118797605,0.6121637210494182,TEST_DATA_HOUR,CrossFormer,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,variable,complete
current_rgb_3view,mean_patch,768,staged_diagnostic,hard_top1,16,current_rgb_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|18|LOW_HIGH_HIGH|low|strong|weak|variable|complete,110,0.5326784266328269,0.7440864797458,0.10125716769729147,0.17272727272727273,1.1009512240236456,0.6840594458309087,0.5179850231517446,TEST_DATA_HOUR,PatchTST,q3,18.0,LOW_HIGH_HIGH,low,strong,weak,variable,complete
