sample_set,variant,seed,method,selected_model,count,ratio
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,ES,205,0.041
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,1328,0.2656
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,PatchTST,991,0.1982
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,CrossFormer,319,0.0638
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,DLinear,2253,0.4506
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,ES,1311,0.2622
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,NaiveForecaster,295,0.059
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,PatchTST,822,0.1644
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,CrossFormer,319,0.0638
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,DLinear,2253,0.4506
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,ES,1311,0.2622
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,295,0.059
round2_diagnostic_balanced_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,PatchTST,822,0.1644
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,CrossFormer,528,0.1056
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,DLinear,2039,0.4078
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,ES,933,0.1866
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,NaiveForecaster,567,0.1134
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,PatchTST,933,0.1866
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,CrossFormer,528,0.1056
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,DLinear,2039,0.4078
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,ES,933,0.1866
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,567,0.1134
round2_diagnostic_balanced_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,PatchTST,933,0.1866
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,CrossFormer,353,0.0706
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,DLinear,2033,0.4066
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,ES,808,0.1616
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,NaiveForecaster,658,0.1316
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,PatchTST,1148,0.2296
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,CrossFormer,353,0.0706
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,DLinear,2033,0.4066
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,ES,808,0.1616
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,658,0.1316
round2_diagnostic_balanced_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,PatchTST,1148,0.2296
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,CrossFormer,509,0.1018
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,DLinear,2009,0.4018
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,ES,1080,0.216
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,NaiveForecaster,476,0.0952
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,PatchTST,926,0.1852
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,CrossFormer,509,0.1018
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,DLinear,2009,0.4018
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,ES,1080,0.216
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,476,0.0952
round2_diagnostic_balanced_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,PatchTST,926,0.1852
round2_selection_small,current_rgb_3view,16,current_rgb_3view_hard_top1,CrossFormer,556,0.1112
round2_selection_small,current_rgb_3view,16,current_rgb_3view_hard_top1,DLinear,2000,0.4
round2_selection_small,current_rgb_3view,16,current_rgb_3view_hard_top1,ES,1551,0.3102
round2_selection_small,current_rgb_3view,16,current_rgb_3view_hard_top1,NaiveForecaster,156,0.0312
round2_selection_small,current_rgb_3view,16,current_rgb_3view_hard_top1,PatchTST,737,0.1474
round2_selection_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,CrossFormer,556,0.1112
round2_selection_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,DLinear,2000,0.4
round2_selection_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,ES,1551,0.3102
round2_selection_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,NaiveForecaster,156,0.0312
round2_selection_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,PatchTST,737,0.1474
round2_selection_small,current_rgb_3view,17,current_rgb_3view_hard_top1,CrossFormer,363,0.0726
round2_selection_small,current_rgb_3view,17,current_rgb_3view_hard_top1,DLinear,1860,0.372
round2_selection_small,current_rgb_3view,17,current_rgb_3view_hard_top1,ES,331,0.0662
round2_selection_small,current_rgb_3view,17,current_rgb_3view_hard_top1,NaiveForecaster,1500,0.3
round2_selection_small,current_rgb_3view,17,current_rgb_3view_hard_top1,PatchTST,946,0.1892
round2_selection_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,CrossFormer,363,0.0726
round2_selection_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,DLinear,1860,0.372
round2_selection_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,ES,331,0.0662
round2_selection_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,NaiveForecaster,1500,0.3
round2_selection_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,PatchTST,946,0.1892
round2_selection_small,current_rgb_3view,18,current_rgb_3view_hard_top1,CrossFormer,363,0.0726
round2_selection_small,current_rgb_3view,18,current_rgb_3view_hard_top1,DLinear,2084,0.4168
round2_selection_small,current_rgb_3view,18,current_rgb_3view_hard_top1,ES,1693,0.3386
round2_selection_small,current_rgb_3view,18,current_rgb_3view_hard_top1,NaiveForecaster,132,0.0264
round2_selection_small,current_rgb_3view,18,current_rgb_3view_hard_top1,PatchTST,728,0.1456
round2_selection_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,CrossFormer,363,0.0726
