sample_set,variant,seed,method,selected_model,count,ratio
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,ES,2503,0.08343333333333333
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,1878,0.0626
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,PatchTST,4089,0.1363
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,CrossFormer,1755,0.0585
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,DLinear,12469,0.41563333333333335
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,ES,3179,0.10596666666666667
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,NaiveForecaster,792,0.0264
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,PatchTST,11805,0.3935
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,CrossFormer,1755,0.0585
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,DLinear,12469,0.41563333333333335
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,ES,3179,0.10596666666666667
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,792,0.0264
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,PatchTST,11805,0.3935
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,CrossFormer,1549,0.05163333333333334
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,DLinear,11820,0.394
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,ES,2396,0.07986666666666667
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,NaiveForecaster,9464,0.3154666666666667
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,PatchTST,4771,0.15903333333333333
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,CrossFormer,1549,0.05163333333333334
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,DLinear,11820,0.394
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,ES,2396,0.07986666666666667
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,9464,0.3154666666666667
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,PatchTST,4771,0.15903333333333333
