layout,sample_set,perturbation_sigma,stratum_value,row_count,top1_period_changed_mean,top1_period_changed_std,top1_period_changed_max,image_cosine_distance_mean,image_cosine_distance_std,image_cosine_distance_max,mean_patch_embedding_cosine_distance_mean,mean_patch_embedding_cosine_distance_std,mean_patch_embedding_cosine_distance_max,router_weight_js_divergence_mean,router_weight_js_divergence_std,router_weight_js_divergence_max,selected_model_flipped_mean,selected_model_flipped_std,selected_model_flipped_max,soft_fused_abs_change_mean,soft_fused_abs_change_std,soft_fused_abs_change_max,stratum_column
top3fold_period_layout,round2_selection_small,0.005,ES,1161,0.3479758828596038,0.476533589043656,True,0.00012871717151315698,0.0012509882202991168,0.0160458544715009,0.0034778540111313544,0.031249131500916228,0.3777329087028038,0.00048448587404610453,0.004698692039424154,0.0852057974192427,0.06976744186046512,0.25486446230486964,True,0.001357337767313445,0.005033938608255083,0.0788512453436851,oracle_model
top3fold_period_layout,round2_selection_small,0.005,NaiveForecaster,738,0.04607046070460705,0.2097798947829534,True,0.000985238517709066,0.003531477586185355,0.0210454301382579,0.019201856355139962,0.07938516270009686,0.7841125313062702,0.006038806113552914,0.049167861462610034,0.5491182750193918,0.02981029810298103,0.1701789840837922,True,0.0056571954326072975,0.027455423030051936,0.3077833950519562,oracle_model
top3fold_period_layout,round2_selection_small,0.005,PatchTST,837,0.0,0.0,False,5.700873663730984e-05,0.0007728223492490813,0.0169516613923722,0.0024896948764746856,0.024981343004947396,0.3549495530168736,9.343288839491374e-05,0.0009786137595950539,0.0177638916260075,0.0,0.0,False,0.0016789780769881503,0.005200282492617427,0.117402970790863,oracle_model
top3fold_period_layout,round2_selection_small,0.01,CrossFormer,783,0.0,0.0,False,1.6166942223270595e-05,0.00022493069967541432,0.0040008319812095,0.0013710778125630184,0.016521364496987087,0.3272151301615484,0.0002959956795042503,0.004431847131827488,0.0887210203504826,0.008939974457215836,0.09418801039841875,True,0.0029439420566795497,0.007916520860904256,0.1642646789550781,oracle_model
top3fold_period_layout,round2_selection_small,0.01,DLinear,1089,0.0,0.0,False,7.710904034869603e-05,0.0008828247024937639,0.0152646483052227,0.001392868889837843,0.011916806203807346,0.275060643532042,0.000238933730289078,0.0026744080580709435,0.0526662483369343,0.010101010101010102,0.10004084133313014,True,0.002748409015161619,0.011629279106222367,0.3054032623767853,oracle_model
top3fold_period_layout,round2_selection_small,0.01,ES,1161,0.3479758828596038,0.4765335890436558,True,0.00016907908524975196,0.0013290634538668789,0.0160570543394612,0.006297621628269041,0.036332757459119146,0.4347379197070335,0.0013111138661382493,0.011991824629393574,0.21698446877742,0.26356589147286824,0.44075643951454235,True,0.0027202689340160967,0.010225673202601836,0.1433867663145065,oracle_model
top3fold_period_layout,round2_selection_small,0.01,NaiveForecaster,738,0.044715447154471545,0.20681860458391688,True,0.0010235242669549406,0.0034299652582065092,0.0210372534509809,0.022580788925625383,0.08650414969896272,0.7500505080409109,0.006272348172469254,0.047703458360684944,0.6407576986052538,0.032520325203252036,0.1774977294372786,True,0.007214783880445647,0.028325651842952188,0.3396544158458709,oracle_model
top3fold_period_layout,round2_selection_small,0.01,PatchTST,837,0.0011947431302270011,0.03456505649101418,True,0.00014531282190365682,0.0013710083144850465,0.0226068794293775,0.0044661803221176565,0.031009498049363364,0.3584870404450944,0.0002635486520507533,0.0019227873423553372,0.0288406310092223,0.0035842293906810036,0.059796778167557206,True,0.0036069934705584322,0.010394362162481246,0.1220854744315147,oracle_model
current_rgb_3view,round2_diagnostic_balanced_small,0.001,moderate,981,0.0581039755351682,0.2340592838614397,True,0.007007917462480946,0.02986231757816381,0.1903000591954127,0.03646855516697898,0.14578181564784826,0.7158227638001585,0.012768388748259904,0.054342757875317255,0.3262903211011145,0.020387359836901122,0.14139340400883663,True,0.0006929944379259697,0.0017172133346206927,0.0346151925623416,season_strength_cat
current_rgb_3view,round2_diagnostic_balanced_small,0.001,strong,1890,0.12751322751322752,0.3336352796467133,True,0.017197082868872088,0.046960564839042346,0.2427545668811263,0.08149473816016431,0.21237634090591762,0.7543897369006999,0.027518958220468136,0.07505325634548873,0.3350926052774367,0.044444444444444446,0.20613495128218678,True,0.0010246464030355584,0.005533562426286942,0.1634010672569275,season_strength_cat
