sample_set,variant,seed,method,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_hard_top1,10000,0.393776046280493,2.773139099100121,0.083250012570754,0.4964,1.036209072278678,0.6438328854543697,0.5660895861387253
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.368309745250993,2.634024544944673,0.057783711541254,0.4964,1.036209072278678,0.6438328854543697,0.5660895861387253
round2_test_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_hard_top1,15000,0.4091819058634331,2.097639626747856,0.084389307190505,0.5999333333333333,1.117815158639012,0.6945375984781718,0.5234882458935182
round2_test_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_raw_soft_fusion,15000,0.3944939601927391,1.9950695201337896,0.069701361519811,0.5999333333333333,1.117815158639012,0.6945375984781718,0.5234882458935182
round2_selection_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_hard_top1,10000,0.3234411912954536,2.367693021728725,0.0602007721505279,0.3748,1.1383958247926087,0.7073250761651201,0.4983166204854846
round2_selection_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.3073031164106752,2.319027658446143,0.0440626972657495,0.3748,1.1383958247926087,0.7073250761651201,0.4983166204854846
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_hard_top1,10000,0.3951483623482549,2.919871937186294,0.0846223286385158,0.3533,1.061779228963945,0.6597205118718567,0.5430326409444213
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.3707147633825872,2.77299230954238,0.0601887296728482,0.3533,1.061779228963945,0.6597205118718567,0.5430326409444213
round2_test_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_hard_top1,15000,0.4148735765290398,2.243523184821284,0.0900809778561117,0.3305333333333333,1.154314436166747,0.7172158650506396,0.5068612135499716
round2_test_expanded,film_cls_mean_concat_aux,18,film_cls_mean_concat_aux_raw_soft_fusion,15000,0.400179813797843,2.1559811020695694,0.0753872151249149,0.3305333333333333,1.154314436166747,0.7172158650506396,0.5068612135499716
